	id	name	url_key	url_path	type	short_description	price	list_price	discount	discount_rate	rating_average	review_count	order_count	thumbnail_url	productset_group_name	categories
335	93151014	Thùng 24 Gói Miến Phú Hương Hương Vị Thịt Bằm Acecook	thung-24-goi-mien-phu-huong-huong-vi-thit-bam-acecook-p93151014	thung-24-goi-mien-phu-huong-huong-vi-thit-bam-acecook-p93151014.html?spid=93151015	simple	"*Bao bì có thể thay đổi theo từng đợt nhập hàng*


MIẾN NGON ĐỦ VỊ, DINH DƯỠNG MÁT LÀNH

Miến Phú Hương được bổ sung tinh bột đậu xanh giúp sợi miến dai, trơn, kết hợp với nước súp thơm ngon khó..."	216000	245000	29000	12	4.7	3	0	https://salt.tikicdn.com/cache/280x280/ts/product/c2/60/1f/0479c181089ccc11bcc3713c06173859.png	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
336	77118744	Hạt Điều Rang Không Muối Lafooco 450g	hat-dieu-rang-khong-muoi-lafooco-450g-p77118744	hat-dieu-rang-khong-muoi-lafooco-450g-p77118744.html?spid=87128359	simple	"
Hạt Điều Lafooco là lựa chọn thích hợp cho mọi lứa tuổi bổ sung đầy đủ dinh dưỡng, vitamin và các khoáng chất bổ dưỡng từ thực vật.
Sản phẩm sử dụng 100% hạt điều Việt Nam tươi có nguồn gốc rõ ràng...."	200000	200000	0	0	5.0	3	0	https://salt.tikicdn.com/cache/280x280/ts/product/74/fd/da/6bf136d2db119ef1987b3aa84704fc12.jpg	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
337	1075902	Gạo Lứt Rong Biển Hoa Sen (120g)	gao-lut-rong-bien-hoa-sen-120g-p1075902	gao-lut-rong-bien-hoa-sen-120g-p1075902.html?spid=1075982	simple	"
Gạo Lứt Rong Biển Hoa Sen (120g) vị ngọt thơm của gạo lứt hòa quyện cùng vị tươi thanh đặc trưng rất nhẹ của rong biển.
Đây còn là món ăn vặt dành riêng cho các bạn có sở thích ăn chay, ăn thực..."	22000	25000	3000	12	4.5	74	0	https://salt.tikicdn.com/cache/280x280/media/catalog/product/4/-/4-002.u2409.d20171102.t162430.285847.jpg	Bách Hóa Online	"{""id"": 2, ""name"": ""Root"", ""is_leaf"": false}"
338	5429825	Hộp 4,52Kg Yến Mạch 1 Minute Quaker Oats Nhập Khẩu Từ Mỹ	hop-4-52kg-yen-mach-1-minute-quaker-oats-nhap-khau-tu-my-p5429825	hop-4-52kg-yen-mach-1-minute-quaker-oats-nhap-khau-tu-my-p5429825.html?spid=57510122	simple	"Công dụng của yến mạch:
1.Yến mạch giảm cân từ 3-5 kg chỉ trong 7 ngày
Phương pháp giảm cân ngắn hạn( Giảm 3-5kg/tuần )
Việc chế biến yến mạch khá đơn giản, bạn chỉ cần 2 nắm tay yến mạch nguyên hạt(..."	199000	300000	101000	34	4.8	6	0	https://salt.tikicdn.com/cache/280x280/ts/product/fe/90/e8/ae206ad988abcb13fe0ce34defbf4cc9.jpg	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
339	53486030	Long nhãn khô Mộc Sắc 100g	long-nhan-kho-moc-sac-100g-p53486030	long-nhan-kho-moc-sac-100g-p53486030.html?spid=53486031	simple	Long Nhãn Hưng Yên đã từ lâu trở thành một thứ đặc sản không thể không nhắc đến của miền đất bình dị này. Loại quả này không đơn thuần là một loại trái cây đặc thù của một vùng mà còn là một vật báu...	79000	130000	51000	39	4.7	16	0	https://salt.tikicdn.com/cache/280x280/ts/product/90/46/60/f6fc144999dd93c0ddea1419af5ef399.jpg	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
340	3911633	Bơ Đậu Phộng Mịn Golden Farm (170g)	bo-dau-phong-min-golden-farm-170g-p3911633	bo-dau-phong-min-golden-farm-170g-p3911633.html?spid=25922190	simple	Bơ Đậu Phộng Mịn Golden Farm (170g) được làm từ đậu phộng tự nhiên, đường, muối và dầu thực vật. Sản phẩm có vị béo ngậy hòa với các loại gia vị tự nhiên khác tạo nên hương vị đặc biệt thơm ngon....	34100	34100	0	0	4.7	49	0	https://salt.tikicdn.com/cache/280x280/ts/product/63/da/23/8447a9694ee38d71135b5224d494bbd5.jpg	Bách Hóa Online	"{""id"": 4384, ""name"": ""Bách Hóa Online"", ""is_leaf"": false}"
341	62208205	Hạt Dinh Dưỡng Hỗn Hợp 4 Loại Hạt Điều, Hạnh Nhân, Óc Chó,  Hạt Dẻ Cười Không Muối LAFOOCO 270g	hat-dinh-duong-hon-hop-4-loai-hat-dieu-hanh-nhan-oc-cho-hat-de-cuoi-khong-muoi-lafooco-270g-p62208205	hat-dinh-duong-hon-hop-4-loai-hat-dieu-hanh-nhan-oc-cho-hat-de-cuoi-khong-muoi-lafooco-270g-p62208205.html?spid=87379759	simple	"
Hạt hỗn hợp Mixed Nuts là sự kết hợp hài hòa giữa hạt điều, óc chó, hạnh nhân và hạt dẻ cười, là nguồn cung cấp đa đạng dưỡng chất, vitamin, chất xơ thực vật tốt cho cơ thể.
Hạt óc chó: giàu axit..."	117000	130000	13000	10	4.8	5	0	https://salt.tikicdn.com/cache/280x280/ts/product/9c/13/68/d7d04ca8c77050aea9b398e544ff1bda.jpg	Bách Hóa Online	"{""id"": 4384, ""name"": ""Bách Hóa Online"", ""is_leaf"": false}"
342	43815521	Chà Là Không Cành Tunisia Smile Nuts Hộp 500g - Dòng chà là Deglet Nour thịt mềm, dẻo, thoảng vị mật ong	cha-la-kho-khong-canh-deglet-nour-tunisia-hop-500g-p43815521	cha-la-kho-khong-canh-deglet-nour-tunisia-hop-500g-p43815521.html?spid=43815522	simple	Chà là là loại cây có lịch sử hơn 3000 năm trước Công Nguyên, thuộc họ Cọ - loài có dấu vết từ 50 triệu năm trước thuộc vùng Bắc Phi, Trung Đông và Hy Lạp, sinh trưởng tự nhiên trong những vùng đất...	134600	185000	50400	27	4.6	52	0	https://salt.tikicdn.com/cache/280x280/ts/product/c6/bf/c3/90dde64ceab3a2a44204c255ecbcaf6e.jpg	Bách Hóa Online	"{""id"": 4384, ""name"": ""Bách Hóa Online"", ""is_leaf"": false}"
343	3911539	Cá Ngừ Ngâm Dầu Hạ Long Canfoco (175g)	ca-ngu-ngam-dau-ha-long-canfoco-175g-p3911539	ca-ngu-ngam-dau-ha-long-canfoco-175g-p3911539.html?spid=4054593	simple	Cá Ngừ Ngâm Dầu Hạ Long Canfoco (175g) là một sản phẩm của Việt Nam. Sản phẩm được sản xuất trên dây chuyền khép kín, hiện đại, có nguyên liệu nguồn gốc tự nhiên. Thịt cá ngừ tươi hòa quyện với sốt...	37200	37200	0	0	4.8	9	0	https://salt.tikicdn.com/cache/280x280/ts/product/92/24/26/3b6d996bf15b45e402d4f58ffc3bc54e.png	Bách Hóa Online	"{""id"": 8279, ""name"": ""Cá hộp"", ""is_leaf"": true}"
344	6162225	Combo Bánh Gạo TOPOKKI JongGa Cao Cấp 1Kg Và Sốt Nấu Bánh Gạo Cay Ngọt Tokbokki Beksul Gói 150g  - Nhập Khẩu Hàn Quốc	combo-banh-gao-topokki-jongga-cao-cap-1kg-va-sot-nau-banh-gao-cay-ngot-tokbokki-beksul-goi-150g-nhap-khau-han-quoc-p6162225	combo-banh-gao-topokki-jongga-cao-cap-1kg-va-sot-nau-banh-gao-cay-ngot-tokbokki-beksul-goi-150g-nhap-khau-han-quoc-p6162225.html?spid=37660635	simple	"Combo Bánh Gạo TOPOKKI JongGa Cao Cấp 1Kg Và Sốt Nấu Bánh Gạo Cay Ngọt Tokbokki Beksul Gói 150g  - Nhập Khẩu Hàn Quốc
Combo bao gồm 2 sản phẩm với những thông tin chi tiết như sau:
1.Bánh Gạo TOPOKKI..."	139000	184700	45700	25	4.3	41	0	https://salt.tikicdn.com/cache/280x280/ts/product/e6/9e/89/c971dd38b55a24d7e7e4676b0955442d.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
345	68281688	GÀ CHÀ BÔNG CAY TLP - DÙNG ĂN KÈM 500G 	ga-cha-bong-cay-tlp-dung-an-kem-500g-p68281688	ga-cha-bong-cay-tlp-dung-an-kem-500g-p68281688.html?spid=68281689	simple	"GÀ CHÀ BÔNG CAYXuất xứ: Việt Nam.Hạn sử dụng: 6 tháng kể từ ngày sản xuất. Quy cách đóng gói: Hũ 500g.
Nếu như khô gà được đa số người lớn ưa thích thì chà bông gà với trẻ nhỏ lại là món ăn số 1.Món..."	70000	150000	80000	53	4.5	18	0	https://salt.tikicdn.com/cache/280x280/ts/product/d3/a8/70/a5f290238183a0b76879ab3c09151e4f.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
346	52393144	Mì Jumbo Koreno Vị Gà Paldo Gói 1Kg (Bao bì mới)	mi-jumbo-koreno-vi-ga-paldo-goi-1kg-bao-bi-moi-p52393144	mi-jumbo-koreno-vi-ga-paldo-goi-1kg-bao-bi-moi-p52393144.html?spid=52393145	simple	"
Mì Jumbo Koreno Vị Gà Paldo Gói 1Kg có thành phần chính từ bột mì được chọn lọc cẩn thận và sản xuất trên dây chuyền hiện đại khép kín, không sử dụng phụ gia độc hại nên tuyệt đối an toàn với sức..."	82500	85000	2500	3	4.5	19	0	https://salt.tikicdn.com/cache/280x280/ts/product/88/03/f2/7ae64afff93de13f6a6737482ee43c67.png	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
347	8038702	Gạo Hạt Ngọc Trời Tiên Nữ (5KG)	gao-hat-ngoc-troi-tien-nu-5kg-p8038702	gao-hat-ngoc-troi-tien-nu-5kg-p8038702.html?spid=25881265	simple	" 
Giới thiệu:
Gạo Hạt Ngọc Trời Tiên Nữ là loại gạo ngon được chọn lọc từ giống lúa tiến vua xưa, canh tác trên những vùng đất giàu dinh dưỡng. Đây là loại gạo sạch và an toàn cho sức khỏe,  sản xuất..."	132000	132000	0	0	4.5	42	0	https://salt.tikicdn.com/cache/280x280/ts/product/30/ce/ce/f1f0896855979296c17a6d61d813f59e.jpg	Bách Hóa Online	"{""id"": 8292, ""name"": ""Gạo, nếp"", ""is_leaf"": true}"
348	6300855	Combo 10 Gói Mì Udon Tươi - Mì Fresh Udon - Nhập Khẩu Hàn Quốc (200G/Gói)  	combo-10-goi-mi-udon-tuoi-mi-fresh-udon-nhap-khau-han-quoc-200g-goi-p6300855	combo-10-goi-mi-udon-tuoi-mi-fresh-udon-nhap-khau-han-quoc-200g-goi-p6300855.html?spid=55389259	simple	"Combo 10 Gói Mì Udon Tươi - Mì Fresh Udon - Nhập Khẩu Hàn Quốc (200G/Gói)
Combo gồm có 10 gói với thông tin chi tiết như sau:

Xuất Xứ: Hàn Quốc
Trọng Lượng: 2Kg (200G/Gói)
THÔNG TIN SẢN PHẨM
Mì Udon..."	128000	185700	57700	31	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/c4/79/42/c989289fa0f3a30dab8ba4f9a511af52.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
349	13537256	Thùng 30 Gói Mì Gói Chay Wai Wai 60G	thung-30-goi-mi-goi-chay-wai-wai-60g-p13537256	thung-30-goi-mi-goi-chay-wai-wai-60g-p13537256.html?spid=46241229	simple	"Thùng 30 Gói Mì Gói Chay Wai Wai 60G làm từ bột mì cao cấp có độ dai, mềm đặc trưng kết hợp với nước sốt thơm ngon, đậm đà, hấp dẫn.
Sợi mì không chiên và sản xuất trên công nghệ hiện đại Thái Lan..."	215000	240000	25000	10	4.8	28	0	https://salt.tikicdn.com/cache/280x280/ts/product/96/59/3c/d18b099f792902a2077199316b9b965c.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
350	74865976	Trân châu Hoàng kim GTP 1Kg - Topping nhiều loại trà sữa, chè, món tráng miệng...	tran-chau-hoang-kim-gtp-1kg-topping-nhieu-loai-tra-sua-che-mon-trang-mieng-p74865976	tran-chau-hoang-kim-gtp-1kg-topping-nhieu-loai-tra-sua-che-mon-trang-mieng-p74865976.html?spid=74865977	simple	"Trân châu hương Hoàng Kim có gì đặc biệt

Nguyên liệu từ 100% bột mì
Không chứa Polyme
Có độ mềm, dai hơn, dẻo hơn đặc biệt kích thước hạt được nhà sản xuất cân đối,không quá to, cũng không quá nhỏ..."	44000	45375	1375	3	4.8	8	0	https://salt.tikicdn.com/cache/280x280/ts/product/9d/9d/7b/301df7771b506ed6c857c27da46052c9.png	Bách Hóa Online	"{""id"": 8294, ""name"": ""Thực phẩm khô khác"", ""is_leaf"": true}"
351	23457368	Hủ tiếu gạo lứt hữu cơ Bích Chi - Phù hợp ăn kiêng và tốt cho bệnh nhân tiểu đường (200g)	hu-tieu-gao-lut-huu-co-bich-chi-phu-hop-an-kieng-va-tot-cho-benh-nhan-tieu-duong-200g-p23457368	hu-tieu-gao-lut-huu-co-bich-chi-phu-hop-an-kieng-va-tot-cho-benh-nhan-tieu-duong-200g-p23457368.html?spid=23457369	simple	"GIỚI THIỆU
Bích Chi là thương hiệu hàng đầu trong lĩnh vực chế biến thực phẩm, với bề dày thành tích đáng tự hào trong việc gia tăng giá trị của hạt gạo Việt Nam và mang những dòng sản phẩm tốt cho..."	48000	50000	2000	4	4.7	40	0	https://salt.tikicdn.com/cache/280x280/ts/product/d4/44/46/070e3ec6f614c95af1442f2b74a7f80a.jpeg	Bách Hóa Online	"{""id"": 8294, ""name"": ""Thực phẩm khô khác"", ""is_leaf"": true}"
352	51104169	Bột Rau Câu Dẻo DRAGON	bot-rau-cau-deo-dragon-p51104169	bot-rau-cau-deo-dragon-p51104169.html?spid=51104170	simple	"Sản phẩm được sản xuất theo dây chuyển khép kín theo Chuẩn HACCP do BVQA CERTIFICATION CO., LTD cấp năm 2019. (HACCP: Hệ thống phân tích mối nguy và kiểm soát điểm tới Hạn.)
Sản phẩm được chiết xuất..."	69000	70000	1000	1	4.6	16	0	https://salt.tikicdn.com/cache/280x280/ts/product/4c/dd/35/74db2a03605171c66d0196e84cee9bd0.jpg	Bách Hóa Online	"{""id"": 11340, ""name"": ""Các loại bột"", ""is_leaf"": true}"
353	98807518	HỘP 150G MỰC SẤY KHÔ HẤP NƯỚC DỪA KÈM TƯƠNG ỚT ĐẶC BIỆT 	hop-150g-muc-say-kho-hap-nuoc-dua-kem-tuong-ot-dac-biet-p98807518	hop-150g-muc-say-kho-hap-nuoc-dua-kem-tuong-ot-dac-biet-p98807518.html?spid=98807519	simple	"Xuất xứ : Việt Nam. Ngày sản xuất: In trên bao bì
Hạn sử dụng: 12 tháng kể từ ngày sản xuất
Trọng lượng: In trên bao bì
Sản phẩm có giấy chứng nhận an toàn vệ sinh thực phẩm.
Hướng dẫn..."	79000	99000	20000	20	5.0	2	0	https://salt.tikicdn.com/cache/280x280/ts/product/f9/00/69/ce5fd4a043fc5073ba3fb2ed42d72041.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
354	7492743	Nho Khô Mỹ Không Hạt Sunview Raisins 425g (Nho Vàng) 	nho-kho-my-khong-hat-sunview-raisins-425g-nho-vang-p7492743	nho-kho-my-khong-hat-sunview-raisins-425g-nho-vang-p7492743.html?spid=57516849	simple	"Nho khô Sunview Raisins là một thương hiệu nổi tiếng trên khắp Thế giới, sản phẩm nho khô ngon miệng và mang nhiều lợi ích cho sức khỏe.
Với công nghệ sấy khô hiện đại, giữ được hương vị ngon ngọt,..."	99000	150000	51000	34	4.7	38	0	https://salt.tikicdn.com/cache/280x280/ts/product/0b/69/2d/955a02cea4c36a7a9b6c93574a3503d9.jpg	Bách Hóa Online	"{""id"": 4384, ""name"": ""Bách Hóa Online"", ""is_leaf"": false}"
355	2710039	Lốc 5 Gói Mì Chay Soon Veggie Ramyun Nongshim (112g / Gói)	loc-5-goi-mi-chay-soon-veggie-ramyun-nongshim-112g-goi-p2710039	loc-5-goi-mi-chay-soon-veggie-ramyun-nongshim-112g-goi-p2710039.html?spid=2765009	simple	"
    
        
            Lốc 5 Gói Mì Chay Soon Veggie Ramyun (112g / Gói)
        
        được tinh chế từ bột mì, dầu cọ, tinh bột khoai tây, muối, chiết xuất trà xanh làm ra những sợi mì vàng..."	125000	160000	35000	22	4.5	17	0	https://salt.tikicdn.com/cache/280x280/ts/product/f9/bb/2a/ebdec5a1e8e90c1ab29831596ad42beb.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
356	588043	Gạo Nhật Akira Rice 2Kg	gao-nhat-akira-rice-2kg-p588043	gao-nhat-akira-rice-2kg-p588043.html?spid=588631	simple	Gạo Nhật Akira Rice 2Kg được sản xuất theo quy trình công nghiệp sạch,hạn chế sử dụng phân bón hóa học và không sử dụng thuốc bảo vệ thực vật độc hại. Gạo đã được kiểm nghiệm và công bố chất lượng....	62000	65000	3000	5	4.5	44	0	https://salt.tikicdn.com/cache/280x280/ts/product/d5/ae/97/0e40e7b2b997dacebfd4002269eff462.jpg	Bách Hóa Online	"{""id"": 8292, ""name"": ""Gạo, nếp"", ""is_leaf"": true}"
357	68712904	MIX 6 LOẠI HẠT VÀ 2 QUẢ SẤY CHO MẸ BẦU HẾT NGÉN, CON THÔNG MINH (1 HŨ 500G)	mix-6-loai-hat-va-2-qua-say-cho-me-bau-het-ngen-con-thong-minh-1-hu-500g-p68712904	mix-6-loai-hat-va-2-qua-say-cho-me-bau-het-ngen-con-thong-minh-1-hu-500g-p68712904.html?spid=68712905	simple	"MIX 6 LOẠI HẠT DINH DƯỠNG VÀ 2 QUẢ SẤY NUNUTS

Khối lượng: 500g
Xuất xứ:
Macca : Úc
Óc chó đỏ Mỹ
Óc chó vàng: Mỹ /Chile ( tùy vào mùa vụ)
Hạnh nhân : Mỹ
Bí xanh : Ấn độ
Hạt điều: Việt nam
Nam việt..."	250000	350000	100000	29	4.8	34	0	https://salt.tikicdn.com/cache/280x280/ts/product/02/48/76/61dddb3c650fc838ebf7516356545306.jpg	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
358	56405434	Hạt É Siêu Sạch 500gr - Nông Sản Vàng	hat-e-sieu-sach-500gr-nong-san-vang-p56405434	hat-e-sieu-sach-500gr-nong-san-vang-p56405434.html?spid=56405435	simple	"Hạt É Thượng Hạng - Nông Sản Vàng 
**********************
"	99000	125000	26000	21	5.0	36	0	https://salt.tikicdn.com/cache/280x280/ts/product/64/81/9e/df5ab12a72bf72d132ebd74208cec79e.jpg	Bách Hóa Online	"{""id"": 11338, ""name"": ""Trái cây khô"", ""is_leaf"": true}"
359	65764654	Hạt Hạnh Nhân Sấy Chín Mỹ 500g, hàng nhập khẩu 100 từ Mỹ - Loại 1 đã tách vỏ, rang sấy chín, không chất phụ gia, không chất bảo quản, thơm giòn, không hôi dầu, món ăn vặt tuyệt vời.	hat-hanh-nhan-say-chin-my-500g-hang-nhap-khau-100-tu-my-loai-1-da-tach-vo-rang-say-chin-khong-chat-phu-gia-khong-chat-bao-quan-thom-gion-khong-hoi-dau-mon-an-vat-tuyet-voi-p65764654	hat-hanh-nhan-say-chin-my-500g-hang-nhap-khau-100-tu-my-loai-1-da-tach-vo-rang-say-chin-khong-chat-phu-gia-khong-chat-bao-quan-thom-gion-khong-hoi-dau-mon-an-vat-tuyet-voi-p65764654.html?spid=65764655	simple	"1. Bạn có biết?
Hạnh nhân là một nguồn tuyệt vời của vitamin E, với 25g cung cấp 70% nhu cầu cơ thể hàng ngày.  Chúng cũng có một lượng magiê, kali, kẽm, chất xơ, sắt và là một nguồn chất béo không..."	145000	165000	20000	12	4.7	6	0	https://salt.tikicdn.com/cache/280x280/ts/product/c3/3a/5f/21f1adfd0d690d1e6ef80ee6c211b51c.JPG	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
360	21746273	COMBO ĐẬU HÀ LAN VÀ ĐẬU PHỘNG TỎI ỚT HIỆU TÂN LỘC PHÁT	combo-dau-ha-lan-va-dau-phong-toi-ot-hieu-tan-loc-phat-p21746273	combo-dau-ha-lan-va-dau-phong-toi-ot-hieu-tan-loc-phat-p21746273.html?spid=21746274	simple	"

Xuất xứ: Việt Nam


Date: 6 tháng kể từ ngày sản xuất, đảm bảo luôn mới nhất.


Trọng lượng: Mỗi hũ có trọng lượng 400G. Combo gồm có 2 hũ tổng trọng lượng 800G.


Gồm các loại đậu: đậu Hà Lan sấy..."	69000	150000	81000	54	5.0	29	0	https://salt.tikicdn.com/cache/280x280/ts/product/11/4c/1e/e4e33c66ba0814422373494f0d17f3e7.jpg	Bách Hóa Online	"{""id"": 4384, ""name"": ""Bách Hóa Online"", ""is_leaf"": false}"
361	37889176	Mì Hoàng Gia Thịt Bằm Có Gói Thịt Thật 120g VIFON [Thùng 18 Gói]	mi-hoang-gia-thit-bam-co-goi-sot-120g-vifon-thung-18-goi-p37889176	mi-hoang-gia-thit-bam-co-goi-sot-120g-vifon-thung-18-goi-p37889176.html	simple	“Bao bì có thể thay đổi theo từng đợt sản xuất”• GIỚI THIỆU SẢN PHẨMThịt bằm thật 100% trong từng gói mì, mì Thịt Bằm Hoàng Gia với vị ngọt của thịt và mùi vị thơm ngon từ rau củ sấy, thuyết phục tấm...	229000	273000	44000	16	4.6	16	0	https://salt.tikicdn.com/cache/280x280/ts/product/d9/96/c0/5733c0a586d740dc8e4be0bbb2d772a0.jpg	Bách Hóa Online	"{""id"": 4384, ""name"": ""Bách Hóa Online"", ""is_leaf"": false}"
362	45242727	GẠO HỮU CƠ HOA NẮNG - XANH MẠ NON THÙNG 10KG	gao-huu-co-hoa-nang-xanh-ma-non-thung-10kg-p45242727	gao-huu-co-hoa-nang-xanh-ma-non-thung-10kg-p45242727.html?spid=45242728	simple	"Tự hào tiêu chuẩn 5 không:

Không sử dụng phân bón hóa học.
Không sử dụng thuốc bảo vệ thực vật.
Không chất bảo quản, chất tẩy trắng, thuốc chống mối mọt.
Không giống biến đổi gen.
Không đấu trộn.
"	530000	530000	0	0	4.7	6	0	https://salt.tikicdn.com/cache/280x280/ts/product/4b/40/55/c21f2b8c05ff7ee7e9bf0ba2672f1b93.jpg	Bách Hóa Online	"{""id"": 8292, ""name"": ""Gạo, nếp"", ""is_leaf"": true}"
363	2710037	Combo 12 Mì Ly Shin Ramyun Nongshim (68g / Ly)	combo-12-mi-ly-shin-ramyun-nongshim-68g-ly-p2710037	combo-12-mi-ly-shin-ramyun-nongshim-68g-ly-p2710037.html?spid=59378864	simple	"
    
        
            Lốc 12 Mì Ly Shin Ramyun (68g / Ly)
        
        được sản xuất từ những nguyên liệu chọn lọc, tươi ngon. Sợi mì dai giòn, súp vị bò cay thơm ngon, cho món ăn đậm đà,..."	198000	400000	202000	51	4.7	10	0	https://salt.tikicdn.com/cache/280x280/ts/product/fd/14/00/9a4c9399713871e0f3c415633f31a890.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
364	75741000	Mì ly doraemon hàu sữa phô mai 48g x 12 ly / thùng	mi-ly-doraemon-hau-sua-pho-mai-48g-x-12-ly-thung-p75741000	mi-ly-doraemon-hau-sua-pho-mai-48g-x-12-ly-thung-p75741000.html?spid=75741001	simple	" 
Hương vị:- Doraemon hàu sữa phô mai
MÌ LY MINI ĂN LIỀN DORAEMONMột món ăn dinh dưỡng, thơm ngon, dễ dàng chế biến. Không chỉ có sợi mì dai ngon, nước dùng đậm đà, sản phẩm còn có các miếng chả cá..."	125000	135000	10000	7	5.0	9	0	https://salt.tikicdn.com/cache/280x280/ts/product/2a/88/f0/0e541cc200062b520674c33070a3a6b9.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
365	76271904	1KG CƠM GẠO LỨT RONG BIỂN THƠM NGON TLP  - ĂN CHAY ĐƯỢC	1kg-com-gao-lut-rong-bien-thom-ngon-tlp-an-chay-duoc-p76271904	1kg-com-gao-lut-rong-bien-thom-ngon-tlp-an-chay-duoc-p76271904.html?spid=76271905	simple	"GẠO LỨC RONG BIỂN SẤY GIÒN
Xuất xứ: Việt Nam.
Hạn sử dụng: 6 tháng kể từ ngày sản xuất.
Quy cách: 1KG GỒM 2 HŨ
Gạo lứt rong biển sấy giòn không dầu mỡ. Món này ăn rất tốt vì gạo lứt và rong biển ai..."	77000	200000	123000	62	5.0	8	0	https://salt.tikicdn.com/cache/280x280/ts/product/1c/61/5b/b6814b46a9ec324ace76d1ac8990399c.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
366	75099550	Gạo Lứt Đỏ Sóc Trăng 2kg  - Gạo ST Đỏ -  Tốt cho sức khỏe, tiểu đường, giảm cân và cao huyết áp	gao-lut-do-soc-trang-2kg-gao-st-do-tot-cho-suc-khoe-tieu-duong-giam-can-va-cao-huyet-ap-p75099550	gao-lut-do-soc-trang-2kg-gao-st-do-tot-cho-suc-khoe-tieu-duong-giam-can-va-cao-huyet-ap-p75099550.html?spid=75099551	simple	"Thông tin sản phẩm:Xuất xứ: Sóc TrăngThành phần: 100% gạo lứt ST đỏQuy cách đóng gói: 2kg/ gói
Hạn sử dụng: 4 tháng kể từ ngày sản xuất
 
 
Gạo lứt đỏ chứa 10% Protein, trong đó có hầu hết các..."	85000	90000	5000	6	4.8	8	0	https://salt.tikicdn.com/cache/280x280/ts/product/09/ef/87/b177bb2d9763e662f26f68f896ed976e.jpg	Bách Hóa Online	"{""id"": 8292, ""name"": ""Gạo, nếp"", ""is_leaf"": true}"
367	2710045	Lốc 5 Gói Mì tương đen Chapaghetti Nongshim (140g / gói)	loc-5-goi-mi-tuong-den-chapaghetti-nongshim-140g-goi-p2710045	loc-5-goi-mi-tuong-den-chapaghetti-nongshim-140g-goi-p2710045.html?spid=2765027	simple	"
    
        
            Lốc 5 Gói Mì Chapagetti (140g / Gói)
        
        đó là sự kết hợp giữa món mì Tây spaghetti và mì Chajangmyun (sốt tương đen) phương Đông. Đây thật sự là một ý tưởng..."	99000	165000	66000	40	4.6	24	0	https://salt.tikicdn.com/cache/280x280/ts/product/66/a8/bb/bb87e0cae99c18a37ca4ba7fc86492c7.jpg	Bách Hóa Online	"{""id"": 4420, ""name"": ""Thực phẩm ăn liền"", ""is_leaf"": true}"
368	64021141	1Kg Đậu Hà Lan Sấy Muối Thương Hiệu SK FOOD - 2 Hũ Pet	1kg-dau-ha-lan-say-muoi-thuong-hieu-sk-food-2-hu-pet-p64021141	1kg-dau-ha-lan-say-muoi-thuong-hieu-sk-food-2-hu-pet-p64021141.html?spid=64021142	simple	"

 
Xuất xứ: Việt NamHạn sử dụng: In trên bao bìTrọng lượng: 500G. COMBO GỒM 1KG 2 HŨTHƯƠNG HIỆU SK FOODSản phẩm có giấy chứng nhận an toàn vệ sinh thực phẩm.Hướng dẫn sử dụng:..."	71000	150000	79000	53	4.5	19	0	https://salt.tikicdn.com/cache/280x280/ts/product/b4/39/b3/8cb7cd7a9254d6f2de927f9afa5d0774.jpg	Bách Hóa Online	"{""id"": 6548, ""name"": ""Hạt, củ, quả khô"", ""is_leaf"": true}"
